id,module,supermodule,dim_1,dim_2,gene_short_name
ENSG00000055813,11,6,-11.872059773404537,5.623117481634307,CCDC85A
ENSG00000230393,11,6,-11.867084454495846,5.564067398473907,AC092667.1
ENSG00000115594,11,6,-11.866760205228267,5.559211288854766,IL1R1
ENSG00000136542,11,6,-11.839603375394283,5.587410961553741,GALNT5
ENSG00000138395,11,6,-11.840614270169674,5.591503654882598,CDK15
ENSG00000272944,11,6,-11.844380330045162,5.584280048772979,AC079834.2
ENSG00000196277,11,6,-11.844397496182857,5.5945864071103815,GRM7
ENSG00000233096,11,6,-11.825626324613033,5.604663883611846,AC099541.1
ENSG00000088538,11,6,-11.829075764615474,5.594580685064483,DOCK3
ENSG00000144771,11,6,-11.814495991666256,5.617404018804717,LRTM1
ENSG00000187672,11,6,-11.839814137418209,5.590228592321563,ERC2
ENSG00000169855,11,6,-11.774164151151119,5.550944839880157,ROBO1
ENSG00000144847,11,6,-11.83239931960815,5.587523018285919,IGSF11
ENSG00000169908,11,6,-11.800821255643307,5.594589268133331,TM4SF1
ENSG00000240541,11,6,-11.839581440885006,5.592275654241729,TM4SF1-AS1
ENSG00000174899,11,6,-11.816820095975338,5.612663303777862,PQLC2L
ENSG00000240033,11,6,-11.838107060391842,5.5936451305600885,AC069439.2
ENSG00000169064,11,6,-11.834683369595943,5.594653641149688,ZBBX
ENSG00000085276,11,6,-11.838300656278072,5.590995823309112,MECOM
ENSG00000144962,11,6,-11.836286496121822,5.59337667124002,SPATA16
ENSG00000169248,11,6,-11.76419920821899,5.546965156957794,CXCL11
ENSG00000260278,11,6,-11.823750447232662,5.605500732824493,AC098818.2
ENSG00000250501,11,6,-11.81826300521606,5.610468422338653,AC093766.1
ENSG00000164283,11,6,-11.836850117642818,5.594009434148956,ESM1
ENSG00000227908,11,6,-11.799913357694088,5.583052669927764,AC016596.1
ENSG00000243414,11,6,-11.80184740920776,5.59486535684793,TICAM2
ENSG00000272023,11,6,-11.836500119168697,5.594340835973907,AC010240.3
ENSG00000249593,11,6,-11.84614558120483,5.603348766729522,AC011405.1
ENSG00000213863,11,6,-11.835506390531002,5.592509304449249,AL731661.1
ENSG00000198759,11,6,-11.833157490689693,5.588697468206573,EGFL6
ENSG00000184368,11,6,-11.837011288602291,5.592148815557647,MAP7D2
ENSG00000125675,11,6,-11.83833594222778,5.592336212560821,GRIA3
ENSG00000203952,11,6,-11.834817837674557,5.592406784460235,CCDC160
ENSG00000253898,11,6,-11.83379263778442,5.592008625433135,LINC01419
ENSG00000187955,11,6,-11.835478733975826,5.5922389377805475,COL14A1
ENSG00000253839,11,6,-11.838912915189205,5.5950794567319635,AC013546.1
ENSG00000122711,11,6,-11.83876032729858,5.595281158849883,SPINK4
ENSG00000285130,11,6,-11.826039265592037,5.597346340582061,AL358113.1
ENSG00000237372,11,6,-11.831185292203365,5.589124714300323,AL606807.1
ENSG00000260629,11,6,-11.835856389005123,5.590557609960723,BGLT3
ENSG00000213934,11,6,-11.838868092496334,5.592103992864776,HBG1
ENSG00000205213,11,6,-11.827389668424068,5.595496689245391,LGR4
ENSG00000254489,11,6,-11.839457463223873,5.594360386297393,AL136088.1
ENSG00000184937,11,6,-11.841670941312252,5.591964756414581,WT1
ENSG00000172769,11,6,-11.837516735989986,5.595364605352569,OR5B3
ENSG00000110076,11,6,-11.818881939847408,5.597837959692169,NRXN2
ENSG00000171561,11,6,-11.832925747830807,5.592237030431915,OR2AT4
ENSG00000178795,11,6,-11.837559651334224,5.595512424871612,GDPD4
ENSG00000185742,11,6,-11.834056805570064,5.59443811075418,C11orf87
ENSG00000170953,11,6,-11.837796162564693,5.595033680364776,OR8B12
ENSG00000230731,11,6,-11.843543957669674,5.5900063862058404,AL589745.1
ENSG00000273888,11,6,-11.620600651700435,5.402117287084747,FRMD6-AS1
ENSG00000260409,11,6,-11.814931820828853,5.580765758917022,AC012414.5
ENSG00000134160,11,6,-11.841316174466549,5.599826370641876,TRPM1
ENSG00000276772,11,6,-11.832446049649654,5.598256622717071,AC025271.4
