id,module,supermodule,dim_1,dim_2,gene_short_name
ENSG00000159423,14,9,2.5356557856012008,3.4998834480497125,ALDH4A1
ENSG00000076864,14,9,2.5371945391107222,3.5254893650266412,RAP1GAP
ENSG00000188672,14,9,2.496040154497685,3.5586953510495904,RHCE
ENSG00000230426,14,9,2.5377694855142257,3.54147294656961,ERVMER61-1
ENSG00000196188,14,9,2.5334465990472457,3.5289037574979547,CTSE
ENSG00000197721,14,9,2.3430464754510543,3.6661889900419,CR1L
ENSG00000163913,14,9,2.562698770563664,3.5563340534421686,IFT122
ENSG00000114698,14,9,2.5343860874581954,3.5490522731992487,PLSCR4
ENSG00000197465,14,9,2.5349244366098067,3.5089624275419,GYPE
ENSG00000250361,14,9,2.5440197477746627,3.5344438900205377,GYPB
ENSG00000059691,14,9,2.458171297113957,3.135397588178802,GATB
ENSG00000278705,14,9,2.519801426928105,3.5415299286100153,HIST1H4B
ENSG00000164663,14,9,2.528904486696782,3.525302921697784,USP49
ENSG00000106327,14,9,2.3427131662774703,3.4010818351957086,TFR2
ENSG00000087085,14,9,2.5338399897027633,3.5370278705808404,ACHE
ENSG00000133739,14,9,2.7021598110604903,3.4757809986325983,LRRCC1
ENSG00000188343,14,9,2.5423537979531905,3.523000751897979,FAM92A
ENSG00000169955,14,9,2.5447201023507735,3.3604562629911188,ZNF747
ENSG00000072134,14,9,2.5531247148919722,3.5139844764920953,EPN2
ENSG00000149474,14,9,2.567114878695073,3.546999012396026,KAT14
ENSG00000105610,14,9,2.5167079458642623,3.5047703136655572,KLF1
ENSG00000160117,14,9,2.526942540209355,3.5274269928189996,ANKLE1
ENSG00000100206,14,9,2.5735124836373946,3.5695546020719293,DMC1
ENSG00000100294,14,9,2.420472789804997,3.020477091238189,MCAT
